loading words...
finished loading 2309 legal targets and 10638 additional legal guesses.
guess 1, score 1, remaining target count 1, ..., guess n (target)
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜⬜,10,HUMPH,🟩🟩⬜⬜🟩,2,HUNCH,🟩🟩⬜🟩🟩,1,HUTCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜⬜,10,HUMPH,🟩🟩⬜⬜🟩,2,HUNCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜⬜,10,HUMPH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,⬜⬜⬜⬜⬜,2,FUNNY,🟩🟩⬜⬜🟩,1,FUZZY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,⬜⬜⬜⬜⬜,2,FUNNY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,⬜⬜⬜⬜🟨,1,NUTTY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,⬜⬜⬜🟨⬜,1,PUFFY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,⬜⬜⬜🟨🟨,1,PUTTY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,⬜⬜⬜🟩⬜,2,GUPPY,⬜🟩🟩🟩🟩,1,PUPPY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,⬜⬜⬜🟩⬜,2,GUPPY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,⬜⬜🟩⬜⬜,2,GUMMY,⬜🟩🟩🟩🟩,1,MUMMY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,⬜⬜🟩⬜⬜,2,GUMMY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,⬜⬜🟩🟩⬜,1,JUMPY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,🟨⬜⬜⬜⬜,2,FUNKY,⬜🟩🟩🟩🟩,1,HUNKY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,🟨⬜⬜⬜⬜,2,FUNKY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨⬜🟩,13,KEMPT,🟨⬜🟨⬜⬜,1,MUCKY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨🟨⬜,2,DONUT,🟩⬜⬜🟨🟨,1,DUTCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨🟨⬜,2,DONUT
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨🟨🟩,4,DUMMY,🟨🟩⬜⬜🟩,1,PUDGY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨🟨🟩,4,DUMMY,🟩🟩⬜⬜🟩,1,DUCHY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨🟨🟩,4,DUMMY,🟩🟩🟩⬜🟩,1,DUMPY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨🟨🟩,4,DUMMY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨🟩⬜,1,OUTDO
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟨🟩🟩,1,MUDDY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,⬜⬜🟩🟨⬜,1,MOUNT
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,⬜🟨🟩⬜⬜,1,TOUGH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,⬜🟨🟩🟨⬜,1,MOUTH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,⬜🟩🟩🟩🟩,1,THUMP
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,🟨🟨🟩⬜⬜,2,TOUCH,⬜🟩🟩🟩🟩,1,VOUCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,🟨🟨🟩⬜⬜,2,TOUCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,🟨🟨🟩⬜🟨,1,POUCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,🟩⬜🟩⬜⬜,1,COUNT
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,🟩🟨🟩⬜⬜,2,COUCH,🟩🟩🟩⬜🟩,1,COUGH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,🟩🟨🟩⬜⬜,2,COUCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,🟩🟩🟩⬜⬜,2,CHUCK,🟩🟩🟩⬜🟩,1,CHUNK
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP,🟩🟩🟩⬜⬜,2,CHUCK
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜⬜,13,CHUMP
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜🟨,2,YOUNG,🟩🟩🟩⬜⬜,1,YOUTH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜🟨,2,YOUNG
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩⬜🟩,1,POUTY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩🟨⬜,6,BUMPH,⬜🟨⬜⬜⬜,2,FOUND,⬜🟩🟩🟩🟩,1,WOUND
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩🟨⬜,6,BUMPH,⬜🟨⬜⬜⬜,2,FOUND
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩🟨⬜,6,BUMPH,⬜🟨⬜⬜🟨,1,HOUND
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩🟨⬜,6,BUMPH,⬜🟨⬜⬜🟩,1,DOUGH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩🟨⬜,6,BUMPH,⬜🟨⬜🟨⬜,1,POUND
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜⬜🟩🟨⬜,6,BUMPH,⬜🟨🟨⬜⬜,1,MOUND
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜⬜,2,COLON,⬜🟨🟨⬜🟨,1,KNOLL
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜⬜,2,COLON
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟨,3,LYMPH,🟨🟨⬜🟨⬜,1,POLYP
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟨,3,LYMPH,🟨🟩⬜⬜⬜,1,NYLON
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟨,3,LYMPH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟩,10,FOLLY,⬜🟩⬜🟩🟩,3,ABOHM,⬜⬜🟨⬜⬜,1,COYLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟩,10,FOLLY,⬜🟩⬜🟩🟩,3,ABOHM,⬜⬜🟨🟨⬜,1,HOTLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟩,10,FOLLY,⬜🟩⬜🟩🟩,3,ABOHM,⬜⬜🟩⬜⬜,1,WOOLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟩,10,FOLLY,⬜🟩🟨⬜🟩,1,LOOPY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟩,10,FOLLY,⬜🟩🟨🟩🟩,1,LOWLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟩,10,FOLLY,⬜🟩🟩🟩🟩,3,AARGH,⬜⬜⬜⬜⬜,1,JOLLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟩,10,FOLLY,⬜🟩🟩🟩🟩,3,AARGH,⬜⬜⬜⬜🟨,1,HOLLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟩,10,FOLLY,⬜🟩🟩🟩🟩,3,AARGH,⬜⬜⬜🟨⬜,1,GOLLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟩,10,FOLLY,🟨🟩🟨⬜🟩,1,LOFTY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜⬜🟩,10,FOLLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜🟨🟩,3,DOLLY,🟨🟨⬜🟩🟩,1,ODDLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜🟨🟩,3,DOLLY,🟨🟩⬜🟩🟩,1,GODLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜🟨🟩,3,DOLLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨⬜🟩🟩,1,MOLDY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨⬜⬜,5,GULCH,⬜🟩🟨🟩🟩,1,LUNCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨⬜⬜,5,GULCH,⬜🟩🟩🟩🟩,1,MULCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨⬜⬜,5,GULCH,🟨🟨🟨⬜⬜,1,MOGUL
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨⬜⬜,5,GULCH,🟩🟨🟨⬜🟨,1,GHOUL
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨⬜⬜,5,GULCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨⬜🟩,5,GALOP,⬜⬜🟨⬜⬜,1,LUCKY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨⬜🟩,5,GALOP,⬜⬜🟨⬜🟨,1,LUMPY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨⬜🟩,5,GALOP,⬜⬜🟩⬜⬜,1,FULLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨⬜🟩,5,GALOP,⬜⬜🟩⬜🟨,1,PULPY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨⬜🟩,5,GALOP,🟩⬜🟩⬜⬜,1,GULLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟨🟨🟩,1,DULLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟩⬜⬜,1,MOULT
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟩🟨⬜,2,COULD,⬜🟩🟩🟩🟩,1,WOULD
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟨🟩🟨⬜,2,COULD
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩⬜⬜⬜,6,CAHOW,⬜⬜⬜🟨🟨,1,FLOWN
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩⬜⬜⬜,6,CAHOW,⬜⬜⬜🟩⬜,1,GLOOM
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩⬜⬜⬜,6,CAHOW,🟨⬜⬜🟨⬜,1,FLOCK
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩⬜⬜⬜,6,CAHOW,🟩⬜⬜🟨⬜,1,CLOCK
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩⬜⬜⬜,6,CAHOW,🟩⬜⬜🟨🟨,1,CLOWN
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩⬜⬜⬜,6,CAHOW,🟩⬜🟨🟨⬜,1,CLOTH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩⬜⬜🟨,1,GLYPH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩⬜🟨⬜,1,FLOOD
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟨⬜⬜,2,CLOUT,⬜🟩🟩🟩🟩,1,FLOUT
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟨⬜⬜,2,CLOUT
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟨🟨⬜,1,CLOUD
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟩⬜⬜,9,CLUNG,⬜🟩🟩⬜⬜,2,FLUFF,⬜🟩🟩⬜⬜,1,PLUMP
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟩⬜⬜,9,CLUNG,⬜🟩🟩⬜⬜,2,FLUFF
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟩⬜⬜,9,CLUNG,⬜🟩🟩🟩⬜,2,FLUNK,⬜🟩🟩🟩🟩,1,PLUNK
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟩⬜⬜,9,CLUNG,⬜🟩🟩🟩⬜,2,FLUNK
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟩⬜⬜,9,CLUNG,⬜🟩🟩🟩🟩,1,FLUNG
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟩⬜⬜,9,CLUNG,🟨🟩🟩⬜⬜,1,PLUCK
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟩⬜⬜,9,CLUNG,🟩🟩🟩⬜⬜,2,CLUCK,🟩🟩🟩⬜⬜,1,CLUMP
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟩⬜⬜,9,CLUNG,🟩🟩🟩⬜⬜,2,CLUCK
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,⬜🟩🟩⬜⬜,9,CLUNG
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟨⬜⬜⬜🟩,1,HOBBY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟨⬜🟨⬜⬜,2,GUMBO,⬜🟩🟩🟩🟩,1,JUMBO
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟨⬜🟨⬜⬜,2,GUMBO
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟨⬜🟩⬜⬜,1,THUMB
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟨⬜🟩🟨⬜,1,DOUBT
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟨🟨⬜⬜🟩,2,LOBBY,🟨🟩🟩⬜🟩,1,NOBLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟨🟨⬜⬜🟩,2,LOBBY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟨🟩🟩⬜⬜,1,PLUMB
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜⬜⬜⬜,3,BONGO,🟩🟩⬜⬜⬜,1,BOTCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜⬜⬜⬜,3,BONGO,🟩🟩⬜⬜🟨,1,BOOTH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜⬜⬜⬜,3,BONGO
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜⬜⬜🟩,4,ABBOT,⬜🟨⬜🟨⬜,1,BOOZY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜⬜⬜🟩,4,ABBOT,⬜🟨⬜🟨🟨,1,BOOTY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜⬜⬜🟩,4,ABBOT,⬜🟨🟨🟨⬜,1,BOOBY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜⬜⬜🟩,4,ABBOT,⬜🟨🟩🟨⬜,1,BOBBY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜🟨⬜⬜,3,BUNCH,🟩🟩⬜⬜⬜,1,BUXOM
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜🟨⬜⬜,3,BUNCH,🟩🟩⬜🟩🟩,1,BUTCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜🟨⬜⬜,3,BUNCH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜🟨⬜🟩,2,BUGGY,🟩🟩⬜⬜🟩,1,BUNNY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜🟨⬜🟩,2,BUGGY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜🟨🟩🟩,1,BUDDY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜🟩⬜⬜,1,BOUGH
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩⬜🟩🟨⬜,1,BOUND
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩🟨🟨⬜🟩,2,BULKY,🟩🟩🟩⬜🟩,1,BULLY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩🟨🟨⬜🟩,2,BULKY
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩🟩⬜⬜⬜,3,ABLOW,⬜🟨🟨🟨⬜,1,BLOCK
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩🟩⬜⬜⬜,3,ABLOW,⬜🟨🟨🟨🟨,1,BLOWN
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩🟩⬜⬜⬜,3,ABLOW,⬜🟨🟨🟩⬜,1,BLOOM
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩🟩⬜🟨⬜,2,BLOND,🟩🟩🟩⬜🟩,1,BLOOD
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩🟩⬜🟨⬜,2,BLOND
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩🟩🟩⬜⬜,2,BLUFF,🟩🟩🟩⬜⬜,1,BLUNT
RAISE,⬜⬜⬜⬜⬜,167,BLUDY,🟩🟩🟩⬜⬜,2,BLUFF
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩⬜,6,HOVEL,⬜🟩⬜🟩⬜,1,GOOEY
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩⬜,6,HOVEL,⬜🟩⬜🟩🟨,1,GOLEM
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩⬜,6,HOVEL,⬜🟩⬜🟩🟩,1,BOWEL
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩⬜,6,HOVEL,⬜🟩🟨🟩🟩,1,VOWEL
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩⬜,6,HOVEL,⬜🟩🟩🟩⬜,1,COVEY
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩⬜,6,HOVEL
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩🟨,4,HOTEL,⬜🟩🟨🟩🟩,1,TOWEL
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩🟨,4,HOTEL,⬜🟩🟩🟩⬜,1,TOTEM
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩🟨,4,HOTEL,⬜🟩🟩🟩🟩,1,MOTEL
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩🟨,4,HOTEL
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩🟩,3,COMET,🟨🟨⬜🟩🟩,1,OCTET
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩🟩,3,COMET,🟩🟩⬜🟩🟩,1,COVET
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜⬜🟩🟩,3,COMET
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜🟨🟩⬜,7,COVEN,⬜⬜⬜🟩🟩,2,HYMEN,⬜⬜🟩🟩🟩,1,LUMEN
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜🟨🟩⬜,7,COVEN,⬜⬜⬜🟩🟩,2,HYMEN
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜🟨🟩⬜,7,COVEN,⬜🟩⬜🟩🟩,2,WOKEN,🟩🟩⬜🟩🟩,1,WOMEN
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜🟨🟩⬜,7,COVEN,⬜🟩⬜🟩🟩,2,WOKEN
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜🟨🟩⬜,7,COVEN,⬜🟩🟩🟩🟨,1,NOVEL
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜🟨🟩⬜,7,COVEN,⬜🟩🟩🟩🟩,1,WOVEN
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜🟨🟩⬜,7,COVEN
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜🟨🟩🟨,2,OFTEN,🟨⬜🟨🟩🟩,1,TOKEN
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜🟨🟩🟨,2,OFTEN
RAISE,⬜⬜⬜⬜🟨,120,DENET,⬜⬜🟨🟩🟩,1,UNMET
