loading words... finished loading 5839 legal words.
considered guess LINES (2905/5839), target ABHOR (2/5839), score 914 -> 345
considered guess LINES (2905/5839), target ABIDE (3/5839), score 914 -> 950
considered guess LOTUS (2970/5839), target ABHOR (2/5839), score 914 -> 1268
considered guess ORCIN (3559/5839), target ABHOR (2/5839), score 914 -> 1360
considered guess PRODS (3929/5839), target ABHOR (2/5839), score 914 -> 874
considered guess PRODS (3929/5839), target ABLED (4/5839), score 914 -> 1460
considered guess RAVES (4105/5839), target ABLED (4/5839), score 914 -> 939
considered guess ROTES (4266/5839), target ABIDE (3/5839), score 914 -> 946
considered guess TOADS (5084/5839), target ABIDE (3/5839), score 914 -> 1131
considered guess WASPY (5538/5839), target ABHOR (2/5839), score 914 -> 1932
considered guess WETLY (5571/5839), target ABHOR (2/5839), score 914 -> 1086
considered guess YARDS (5737/5839), target ABHOR (2/5839), score 914 -> 925
considered guess YIRTH (5765/5839), target ABIDE (3/5839), score 914 -> 1877
considered guess FUBAR (1898/5839), target ABHOR (2/5839), score 915 -> 125
considered guess FUBAR (1898/5839), target ABORT (11/5839), score 915 -> 147
considered guess FUBAR (1898/5839), target ACHED (20/5839), score 915 -> 1973
considered guess PURTY (3990/5839), target ABHOR (2/5839), score 915 -> 1662
considered guess TOLUS (5104/5839), target ABHOR (2/5839), score 915 -> 1247
considered guess VANED (5384/5839), target ABHOR (2/5839), score 915 -> 1500
considered guess LIKES (2886/5839), target ABHOR (2/5839), score 916 -> 487
considered guess LIKES (2886/5839), target ABIDE (3/5839), score 916 -> 906
considered guess LIKES (2886/5839), target ABLES (6/5839), score 916 -> 186
considered guess LIKES (2886/5839), target ABODE (8/5839), score 916 -> 1231
considered guess VETCH (5417/5839), target ABHOR (2/5839), score 916 -> 2219
considered guess XERUS (5722/5839), target ABHOR (2/5839), score 916 -> 1441
considered guess BLOGS (494/5839), target ABHOR (2/5839), score 917 -> 610
considered guess BLOGS (494/5839), target ABIDE (3/5839), score 917 -> 1528
considered guess BLURT (509/5839), target ABIDE (3/5839), score 917 -> 2042
considered guess FLIRS (1780/5839), target ABHOR (2/5839), score 917 -> 1530
considered guess HELPS (2326/5839), target ABHOR (2/5839), score 917 -> 1509
considered guess VENUS (5410/5839), target ABHOR (2/5839), score 917 -> 628
considered guess VENUS (5410/5839), target ABIDE (3/5839), score 917 -> 1539
considered guess YIKES (5761/5839), target ABLED (4/5839), score 917 -> 1078
considered guess ZEINS (5808/5839), target ABHOR (2/5839), score 917 -> 553
considered guess ZEINS (5808/5839), target ABLED (4/5839), score 917 -> 1463
considered guess CHADS (818/5839), target ABHOR (2/5839), score 918 -> 795
considered guess CHADS (818/5839), target ABLER (5/5839), score 918 -> 1427
considered guess CLEPT (935/5839), target ABIDE (3/5839), score 918 -> 2052
considered guess LANES (2783/5839), target ABIDE (3/5839), score 918 -> 965
considered guess MAUDS (3113/5839), target ABHOR (2/5839), score 918 -> 1359
considered guess MULES (3317/5839), target ABHOR (2/5839), score 918 -> 581
considered guess MULES (3317/5839), target ABIDE (3/5839), score 918 -> 1152
considered guess SHAKY (4464/5839), target ABIDE (3/5839), score 918 -> 1931
considered guess TRUGS (5208/5839), target ABHOR (2/5839), score 918 -> 1444
considered guess YERKS (5757/5839), target ABHOR (2/5839), score 918 -> 1359
considered guess FIRES (1731/5839), target ABHOR (2/5839), score 919 -> 1070
considered guess FLAWS (1762/5839), target ABHOR (2/5839), score 919 -> 1499
considered guess GRAMS (2134/5839), target ABHOR (2/5839), score 919 -> 886
considered guess GRAMS (2134/5839), target ABIDE (3/5839), score 919 -> 1416
considered guess LOINS (2955/5839), target ABHOR (2/5839), score 919 -> 1208
considered guess BANES (314/5839), target ACHES (21/5839), score 920 -> 221
considered guess BANES (314/5839), target ACIDY (23/5839), score 920 -> 1029
considered guess BAUDS (347/5839), target ACIDS (22/5839), score 920 -> 174
considered guess BAUDS (347/5839), target ACING (24/5839), score 920 -> 1359
considered guess DECKS (1247/5839), target ABLER (5/5839), score 920 -> 1441
considered guess RAXES (4110/5839), target ABLED (4/5839), score 920 -> 965
considered guess TOPAZ (5118/5839), target ABIDE (3/5839), score 920 -> 2099
considered guess VENDS (5407/5839), target ABLER (5/5839), score 920 -> 1444
considered guess ADIEU (38/5839), target ABHOR (2/5839), score 921 -> 465
considered guess ADIEU (38/5839), target ABIDE (3/5839), score 921 -> 10
considered guess ADIEU (38/5839), target ABLED (4/5839), score 921 -> 70
considered guess ADIEU (38/5839), target ABLER (5/5839), score 921 -> 88
considered guess ADIEU (38/5839), target ABODE (8/5839), score 921 -> 343
considered guess ADIEU (38/5839), target ADIEU (39/5839), score 921 -> 1
considered guess ADIEU (38/5839), target ADIOS (40/5839), score 921 -> 7
considered guess ADIEU (38/5839), target AUDIO (239/5839), score 921 -> 6
considered guess ADIEU (38/5839), target BACKS (288/5839), score 921 -> 1835
considered guess BRADS (584/5839), target ABRIS (14/5839), score 921 -> 16
considered guess BRADS (584/5839), target ACHES (21/5839), score 921 -> 949
considered guess BRITS (627/5839), target ABLED (4/5839), score 921 -> 1326
considered guess DIVES (1349/5839), target ABHOR (2/5839), score 921 -> 685
considered guess DIVES (1349/5839), target ABIDE (3/5839), score 921 -> 155
considered guess DIVES (1349/5839), target ABLER (5/5839), score 921 -> 1018
considered guess POLES (3862/5839), target ABHOR (2/5839), score 921 -> 1125
considered guess RATES (4098/5839), target ABLED (4/5839), score 921 -> 960
considered guess TIRES (5081/5839), target ABIDE (3/5839), score 921 -> 891
considered guess TIRES (5081/5839), target ABLED (4/5839), score 921 -> 796
considered guess TIRES (5081/5839), target ABLER (5/5839), score 921 -> 964
considered guess TZARS (5274/5839), target ABIDE (3/5839), score 921 -> 1394
considered guess VERBS (5411/5839), target ABLER (5/5839), score 921 -> 203
considered guess VERBS (5411/5839), target ABMHO (7/5839), score 921 -> 1363
considered guess BLUME (506/5839), target ABHOR (2/5839), score 922 -> 1949
considered guess DINOS (1328/5839), target ABLED (4/5839), score 922 -> 1324
considered guess GAPED (1954/5839), target ABHOR (2/5839), score 922 -> 1641
considered guess HARES (2275/5839), target ABLED (4/5839), score 922 -> 921
considered guess HARES (2275/5839), target ABLES (6/5839), score 922 -> 284
considered guess HARES (2275/5839), target ABOIL (10/5839), score 922 -> 903
considered guess HARES (2275/5839), target ACHES (21/5839), score 922 -> 38
considered guess HARES (2275/5839), target ACRES (31/5839), score 922 -> 30
considered guess HARES (2275/5839), target AGERS (63/5839), score 922 -> 43
considered guess HARES (2275/5839), target ARISE (206/5839), score 922 -> 47
considered guess HARES (2275/5839), target BACKS (288/5839), score 922 -> 628
considered guess HARES (2275/5839), target BACON (289/5839), score 922 -> 726
considered guess HARES (2275/5839), target BAKES (301/5839), score 922 -> 218
considered guess HARES (2275/5839), target BARES (323/5839), score 922 -> 27
considered guess HARES (2275/5839), target BIGLY (422/5839), score 922 -> 322
considered guess HARES (2275/5839), target HARES (2276/5839), score 922 -> 1
considered guess HARES (2275/5839), target HEARS (2311/5839), score 922 -> 1
considered guess HARES (2275/5839), target RHEAS (4193/5839), score 922 -> 1
considered guess HARES (2275/5839), target SHARE (4473/5839), score 922 -> 2
worst case for guess HARES: 922 remaining possibilities
considered guess KNAPS (2704/5839), target ABHOR (2/5839), score 922 -> 1506
considered guess MILES (3193/5839), target ABHOR (2/5839), score 922 -> 447
considered guess MILES (3193/5839), target ABIDE (3/5839), score 922 -> 873
considered guess MILES (3193/5839), target ABLED (4/5839), score 922 -> 526
considered guess MILES (3193/5839), target ABLES (6/5839), score 922 -> 165
considered guess MILES (3193/5839), target ABMHO (7/5839), score 922 -> 1159
considered guess THACK (5012/5839), target ABIDE (3/5839), score 922 -> 2024
considered guess BUHRS (654/5839), target ABHOR (2/5839), score 923 -> 165
considered guess BUHRS (654/5839), target ABIDE (3/5839), score 923 -> 1537
considered guess DECOS (1249/5839), target ABHOR (2/5839), score 923 -> 759
considered guess DECOS (1249/5839), target ABIDE (3/5839), score 923 -> 1131
considered guess BYRLS (706/5839), target ABHOR (2/5839), score 924 -> 700
considered guess BYRLS (706/5839), target ABIDE (3/5839), score 924 -> 1653
considered guess CAPED (758/5839), target ABHOR (2/5839), score 924 -> 1578
considered guess CITED (906/5839), target ABHOR (2/5839), score 924 -> 815
considered guess CITED (906/5839), target ABIDE (3/5839), score 924 -> 216
considered guess CITED (906/5839), target ABLED (4/5839), score 924 -> 401
considered guess CITED (906/5839), target ABLER (5/5839), score 924 -> 797
considered guess CITED (906/5839), target ABOIL (10/5839), score 924 -> 1596
considered guess CUTEY (1176/5839), target ABIDE (3/5839), score 924 -> 1602
considered guess HALES (2253/5839), target ABLED (4/5839), score 924 -> 214
considered guess HALES (2253/5839), target ABLES (6/5839), score 924 -> 25
considered guess HALES (2253/5839), target ABORT (11/5839), score 924 -> 1008
considered guess LORDS (2963/5839), target ABLES (6/5839), score 924 -> 967
considered guess MENDS (3153/5839), target ABHOR (2/5839), score 924 -> 585
considered guess MENDS (3153/5839), target ABLED (4/5839), score 924 -> 984
considered guess RACKS (4053/5839), target ABHOR (2/5839), score 924 -> 825
considered guess RACKS (4053/5839), target ABIDE (3/5839), score 924 -> 1316
considered guess TOKED (5095/5839), target ABHOR (2/5839), score 924 -> 1685
considered guess TROWS (5202/5839), target ABHOR (2/5839), score 924 -> 894
considered guess TROWS (5202/5839), target ABIDE (3/5839), score 924 -> 765
considered guess TROWS (5202/5839), target ABLER (5/5839), score 924 -> 1432
considered guess CARKS (774/5839), target ABHOR (2/5839), score 925 -> 681
considered guess CARKS (774/5839), target ABIDE (3/5839), score 925 -> 1217
considered guess LANDS (2782/5839), target ABHOR (2/5839), score 925 -> 1314
considered guess RAZES (4114/5839), target ABLED (4/5839), score 925 -> 982
considered guess TOPED (5119/5839), target ABHOR (2/5839), score 925 -> 1602
considered guess YARDS (5737/5839), target ABMHO (7/5839), score 925 -> 1359
considered guess BOLES (533/5839), target ACHED (20/5839), score 927 -> 1013
considered guess BURLS (685/5839), target ABHOR (2/5839), score 927 -> 643
considered guess BURLS (685/5839), target ABIDE (3/5839), score 927 -> 1502
considered guess HURLS (2450/5839), target ABHOR (2/5839), score 927 -> 776
considered guess HURLS (2450/5839), target ABIDE (3/5839), score 927 -> 680
considered guess HURLS (2450/5839), target ABLED (4/5839), score 927 -> 1534
considered guess KNITS (2713/5839), target ABIDE (3/5839), score 927 -> 920
considered guess KNITS (2713/5839), target ABOIL (10/5839), score 927 -> 1444
considered guess LUSTY (3025/5839), target ABLED (4/5839), score 927 -> 1998
considered guess MARES (3093/5839), target ABLES (6/5839), score 927 -> 318
considered guess MARES (3093/5839), target ABOIL (10/5839), score 927 -> 914
considered guess MARES (3093/5839), target ABUSE (15/5839), score 927 -> 327
considered guess MARES (3093/5839), target ACMES (25/5839), score 927 -> 48
considered guess MARES (3093/5839), target ACRES (31/5839), score 927 -> 42
considered guess MARES (3093/5839), target AGERS (63/5839), score 927 -> 53
considered guess MARES (3093/5839), target AMUSE (154/5839), score 927 -> 40
considered guess MARES (3093/5839), target BACKS (288/5839), score 927 -> 589
considered guess MARES (3093/5839), target BACON (289/5839), score 927 -> 743
considered guess MARES (3093/5839), target BAKES (301/5839), score 927 -> 215
considered guess MARES (3093/5839), target BARES (323/5839), score 927 -> 26
considered guess MARES (3093/5839), target BIGHT (421/5839), score 927 -> 338
considered guess MARES (3093/5839), target MARES (3094/5839), score 927 -> 1
considered guess MARES (3093/5839), target MARSE (3099/5839), score 927 -> 2
considered guess MARES (3093/5839), target REAMS (4122/5839), score 927 -> 1
considered guess MARES (3093/5839), target SMEAR (4623/5839), score 927 -> 1
worst case for guess MARES: 927 remaining possibilities
considered guess PAINT (3620/5839), target ABHOR (2/5839), score 927 -> 1585
considered guess WASHY (5537/5839), target ABIDE (3/5839), score 927 -> 2001
considered guess WIFTY (5623/5839), target ABHOR (2/5839), score 927 -> 1931
considered guess CHAYS (843/5839), target ABHOR (2/5839), score 928 -> 756
considered guess CHAYS (843/5839), target ABIDE (3/5839), score 928 -> 1407
considered guess DRAMS (1425/5839), target ABHOR (2/5839), score 928 -> 975
considered guess ESCAR (1576/5839), target ABHOR (2/5839), score 928 -> 436
considered guess ESCAR (1576/5839), target ABIDE (3/5839), score 928 -> 1977
considered guess HARMS (2278/5839), target ABHOR (2/5839), score 928 -> 192
considered guess HARMS (2278/5839), target ABIDE (3/5839), score 928 -> 1263
considered guess JILTS (2571/5839), target ABIDE (3/5839), score 928 -> 1476
considered guess KERFS (2668/5839), target ABHOR (2/5839), score 928 -> 1425
considered guess ORPIN (3566/5839), target ABHOR (2/5839), score 928 -> 1342
considered guess PACED (3602/5839), target ABHOR (2/5839), score 928 -> 1554
considered guess PRION (3922/5839), target ABHOR (2/5839), score 928 -> 690
considered guess PRION (3922/5839), target ABIDE (3/5839), score 928 -> 507
considered guess PRION (3922/5839), target ABLER (5/5839), score 928 -> 1876
considered guess RAMPS (4077/5839), target ABHOR (2/5839), score 928 -> 902
considered guess RAMPS (4077/5839), target ABIDE (3/5839), score 928 -> 1239
considered guess TOPIS (5126/5839), target ABHOR (2/5839), score 928 -> 1222
considered guess TROYS (5203/5839), target ABHOR (2/5839), score 928 -> 972
considered guess BLYPE (511/5839), target ABHOR (2/5839), score 929 -> 2047
considered guess BONES (539/5839), target ABLES (6/5839), score 929 -> 218
considered guess BONES (539/5839), target ABODE (8/5839), score 929 -> 152
considered guess BONES (539/5839), target ACHED (20/5839), score 929 -> 1048
considered guess BORAS (546/5839), target ABLER (5/5839), score 929 -> 184
considered guess BORAS (546/5839), target ABRIS (14/5839), score 929 -> 37
considered guess BORAS (546/5839), target ACHED (20/5839), score 929 -> 1129
considered guess FARDS (1639/5839), target ABHOR (2/5839), score 929 -> 769
considered guess FARDS (1639/5839), target ABMHO (7/5839), score 929 -> 1335
considered guess QUAGS (4009/5839), target ABHOR (2/5839), score 929 -> 1573
considered guess TRIPS (5190/5839), target ABHOR (2/5839), score 929 -> 1330
considered guess HERDS (2336/5839), target ABHOR (2/5839), score 930 -> 1141
considered guess MERKS (3164/5839), target ABHOR (2/5839), score 930 -> 1332
considered guess PRAMS (3895/5839), target ABHOR (2/5839), score 930 -> 886
considered guess PRAMS (3895/5839), target ABIDE (3/5839), score 930 -> 1290
considered guess RAJES (4067/5839), target ABLED (4/5839), score 930 -> 990
considered guess SAYER (4378/5839), target ABIDE (3/5839), score 930 -> 1286
considered guess TORUS (5137/5839), target ABHOR (2/5839), score 930 -> 824
considered guess TORUS (5137/5839), target ABIDE (3/5839), score 930 -> 620
considered guess TORUS (5137/5839), target ABLER (5/5839), score 930 -> 1222
considered guess MANOS (3086/5839), target ABIDE (3/5839), score 931 -> 1261
considered guess NABES (3351/5839), target ABIDE (3/5839), score 931 -> 307
considered guess NABES (3351/5839), target ABLED (4/5839), score 931 -> 325
considered guess NABES (3351/5839), target ABLES (6/5839), score 931 -> 24
considered guess NABES (3351/5839), target ABUSE (15/5839), score 931 -> 17
considered guess NABES (3351/5839), target ACHED (20/5839), score 931 -> 982
considered guess OINKS (3518/5839), target ABHOR (2/5839), score 931 -> 1375
considered guess PERMS (3725/5839), target ABHOR (2/5839), score 931 -> 1308
considered guess SQUEG (4760/5839), target ABHOR (2/5839), score 931 -> 843
considered guess SQUEG (4760/5839), target ABIDE (3/5839), score 931 -> 1897
considered guess WITHE (5658/5839), target ABHOR (2/5839), score 931 -> 2093
considered guess IAMBS (2469/5839), target ABIDE (3/5839), score 932 -> 167
considered guess IAMBS (2469/5839), target ABRIS (14/5839), score 932 -> 22
considered guess IAMBS (2469/5839), target ABYSM (18/5839), score 932 -> 6
considered guess IAMBS (2469/5839), target ACHED (20/5839), score 932 -> 1480
considered guess LOUIS (2973/5839), target ABHOR (2/5839), score 932 -> 1288
considered guess MYNAS (3346/5839), target ABHOR (2/5839), score 932 -> 1475
considered guess YAUDS (5739/5839), target ABHOR (2/5839), score 932 -> 1447
considered guess TONED (5110/5839), target ABHOR (2/5839), score 933 -> 1436
considered guess TYROS (5273/5839), target ABIDE (3/5839), score 933 -> 631
considered guess TYROS (5273/5839), target ABLER (5/5839), score 933 -> 1429
considered guess DEMOS (1273/5839), target ABHOR (2/5839), score 934 -> 782
considered guess DEMOS (1273/5839), target ABIDE (3/5839), score 934 -> 1023
considered guess DINES (1321/5839), target ABHOR (2/5839), score 934 -> 471
considered guess DINES (1321/5839), target ABIDE (3/5839), score 934 -> 233
considered guess DINES (1321/5839), target ABLER (5/5839), score 934 -> 873
considered guess DINES (1321/5839), target ABLES (6/5839), score 934 -> 524
considered guess DINES (1321/5839), target ABODE (8/5839), score 934 -> 847
considered guess DINES (1321/5839), target ABOIL (10/5839), score 934 -> 1107
considered guess FABLE (1604/5839), target ABIDE (3/5839), score 934 -> 230
considered guess FABLE (1604/5839), target ABLED (4/5839), score 934 -> 12
considered guess FABLE (1604/5839), target ACIDS (22/5839), score 934 -> 1771
considered guess FARES (1641/5839), target ABLES (6/5839), score 934 -> 307
considered guess FARES (1641/5839), target ABMHO (7/5839), score 934 -> 951
considered guess GNAWS (2089/5839), target ABHOR (2/5839), score 934 -> 1558
considered guess KINOS (2693/5839), target ABIDE (3/5839), score 934 -> 1372
considered guess MOLES (3253/5839), target ABHOR (2/5839), score 934 -> 1150
considered guess OBJET (3485/5839), target ACIDS (22/5839), score 934 -> 1136
considered guess PUBIS (3956/5839), target ABHOR (2/5839), score 934 -> 1406
considered guess BOGIE (522/5839), target ABUTS (16/5839), score 935 -> 1917
considered guess DOVES (1406/5839), target ABHOR (2/5839), score 935 -> 1254
considered guess BEAKY (359/5839), target ABYES (17/5839), score 936 -> 2
considered guess BEAKY (359/5839), target ACIDS (22/5839), score 936 -> 1936
considered guess BRANS (594/5839), target ABRIS (14/5839), score 936 -> 28
considered guess BRANS (594/5839), target ACHED (20/5839), score 936 -> 1296
considered guess CALMS (735/5839), target ABHOR (2/5839), score 936 -> 1236
considered guess CARPS (783/5839), target ABHOR (2/5839), score 936 -> 778
considered guess CARPS (783/5839), target ABIDE (3/5839), score 936 -> 1175
considered guess RAKES (4069/5839), target ABLED (4/5839), score 936 -> 998
considered guess TALES (4931/5839), target ABUSE (15/5839), score 936 -> 395
considered guess TALES (4931/5839), target ABUTS (16/5839), score 936 -> 386
considered guess TALES (4931/5839), target AGLET (68/5839), score 936 -> 40
considered guess TALES (4931/5839), target AISLE (86/5839), score 936 -> 63
considered guess TALES (4931/5839), target BACKS (288/5839), score 936 -> 596
considered guess TALES (4931/5839), target BACON (289/5839), score 936 -> 731
considered guess TALES (4931/5839), target BAKES (301/5839), score 936 -> 177
considered guess TALES (4931/5839), target BALES (306/5839), score 936 -> 25
considered guess TALES (4931/5839), target BIJOU (425/5839), score 936 -> 310
considered guess TALES (4931/5839), target LEAST (2842/5839), score 936 -> 6
considered guess TALES (4931/5839), target TAELS (4921/5839), score 936 -> 1
considered guess TALES (4931/5839), target TALES (4932/5839), score 936 -> 1
considered guess TALES (4931/5839), target TEALS (4980/5839), score 936 -> 1
considered guess TALES (4931/5839), target TESLA (5009/5839), score 936 -> 1
worst case for guess TALES: 936 remaining possibilities
considered guess GUIRO (2198/5839), target ABHOR (2/5839), score 937 -> 1128
considered guess KNOPS (2715/5839), target ABHOR (2/5839), score 937 -> 1543
considered guess LOGES (2950/5839), target ABHOR (2/5839), score 937 -> 1147
considered guess PARES (3646/5839), target ABLES (6/5839), score 937 -> 319
considered guess PARES (3646/5839), target ABMHO (7/5839), score 937 -> 908
considered guess PARES (3646/5839), target ABUSE (15/5839), score 937 -> 316
considered guess PARES (3646/5839), target ACRES (31/5839), score 937 -> 39
considered guess PARES (3646/5839), target AGERS (63/5839), score 937 -> 58
considered guess PARES (3646/5839), target APERS (181/5839), score 937 -> 5
considered guess PARES (3646/5839), target APERY (182/5839), score 937 -> 48
considered guess PARES (3646/5839), target APRES (189/5839), score 937 -> 3
considered guess PARES (3646/5839), target ARLES (207/5839), score 937 -> 48
considered guess PARES (3646/5839), target BACKS (288/5839), score 937 -> 605
considered guess PARES (3646/5839), target BACON (289/5839), score 937 -> 753
considered guess PARES (3646/5839), target BAKES (301/5839), score 937 -> 225
considered guess PARES (3646/5839), target BARES (323/5839), score 937 -> 26
considered guess PARES (3646/5839), target BIGHT (421/5839), score 937 -> 344
considered guess PARES (3646/5839), target PARES (3647/5839), score 937 -> 1
considered guess PARES (3646/5839), target PEARS (3696/5839), score 937 -> 1
considered guess PARES (3646/5839), target SPARE (4702/5839), score 937 -> 2
worst case for guess PARES: 937 remaining possibilities
considered guess DAUBS (1219/5839), target ACING (24/5839), score 938 -> 1370
considered guess FANOS (1633/5839), target ABIDE (3/5839), score 938 -> 1302
considered guess GAUDS (1964/5839), target ABHOR (2/5839), score 938 -> 1383
considered guess HAJIS (2247/5839), target ABHOR (2/5839), score 938 -> 745
considered guess HAJIS (2247/5839), target ABLED (4/5839), score 938 -> 1423
considered guess MINOR (3211/5839), target ABHOR (2/5839), score 938 -> 230
considered guess MINOR (3211/5839), target ABIDE (3/5839), score 938 -> 1766
considered guess PILES (3766/5839), target ABHOR (2/5839), score 938 -> 469
considered guess PILES (3766/5839), target ABIDE (3/5839), score 938 -> 833
considered guess PILES (3766/5839), target ABLED (4/5839), score 938 -> 548
considered guess PILES (3766/5839), target ABLES (6/5839), score 938 -> 174
considered guess PILES (3766/5839), target ABODE (8/5839), score 938 -> 1114
considered guess THROB (5044/5839), target ABHOR (2/5839), score 938 -> 12
considered guess THROB (5044/5839), target ABIDE (3/5839), score 938 -> 1979
considered guess WIDES (5617/5839), target ABHOR (2/5839), score 938 -> 634
considered guess WIDES (5617/5839), target ABIDE (3/5839), score 938 -> 169
considered guess WIDES (5617/5839), target ABLER (5/5839), score 938 -> 960
considered guess AMYLS (154/5839), target ABLES (6/5839), score 939 -> 76
considered guess AMYLS (154/5839), target ABYES (17/5839), score 939 -> 19
considered guess AMYLS (154/5839), target ABYSM (18/5839), score 939 -> 10
considered guess AMYLS (154/5839), target ACYLS (37/5839), score 939 -> 2
considered guess AMYLS (154/5839), target AGISM (66/5839), score 939 -> 321
considered guess AMYLS (154/5839), target AMPLY (151/5839), score 939 -> 1
considered guess AMYLS (154/5839), target AMYLS (155/5839), score 939 -> 1
considered guess AMYLS (154/5839), target BACON (289/5839), score 939 -> 1549
considered guess PAIKS (3617/5839), target ABHOR (2/5839), score 939 -> 1324
considered guess PENDS (3713/5839), target ABHOR (2/5839), score 939 -> 615
considered guess PENDS (3713/5839), target ABLED (4/5839), score 939 -> 920
considered guess PENDS (3713/5839), target ABLER (5/5839), score 939 -> 1375
considered guess RAVES (4105/5839), target ABLES (6/5839), score 939 -> 262
considered guess RAVES (4105/5839), target ABMHO (7/5839), score 939 -> 1025
considered guess THOUS (5040/5839), target ABLES (6/5839), score 939 -> 969
considered guess VIRES (5446/5839), target ABHOR (2/5839), score 939 -> 1088
considered guess WECHT (5558/5839), target ABHOR (2/5839), score 939 -> 2115
considered guess YAWED (5742/5839), target ABHOR (2/5839), score 939 -> 1737
considered guess BEAMS (360/5839), target ABIDE (3/5839), score 940 -> 214
considered guess BEAMS (360/5839), target ABRIS (14/5839), score 940 -> 389
considered guess BEAMS (360/5839), target ABUSE (15/5839), score 940 -> 22
considered guess BEAMS (360/5839), target ACIDS (22/5839), score 940 -> 1023
considered guess CYBER (1182/5839), target ABHOR (2/5839), score 940 -> 512
considered guess CYBER (1182/5839), target ABLER (5/5839), score 940 -> 87
considered guess CYBER (1182/5839), target ABMHO (7/5839), score 940 -> 1875
considered guess MATZO (3112/5839), target ABIDE (3/5839), score 940 -> 2141
considered guess MAYOS (3129/5839), target ABIDE (3/5839), score 940 -> 1407
considered guess YIRDS (5764/5839), target ABHOR (2/5839), score 940 -> 1554
considered guess BLAWN (474/5839), target ABLED (4/5839), score 941 -> 96
considered guess BLAWN (474/5839), target ACHED (20/5839), score 941 -> 1991
considered guess ICTUS (2473/5839), target ABHOR (2/5839), score 941 -> 812
considered guess ICTUS (2473/5839), target ABIDE (3/5839), score 941 -> 1536
considered guess LUCES (2994/5839), target ABHOR (2/5839), score 941 -> 496
considered guess LUCES (2994/5839), target ABIDE (3/5839), score 941 -> 1205
considered guess MEWLS (3174/5839), target ABHOR (2/5839), score 941 -> 725
considered guess MEWLS (3174/5839), target ABIDE (3/5839), score 941 -> 1499
considered guess MINAS (3201/5839), target ABHOR (2/5839), score 941 -> 1285
considered guess VARUS (5390/5839), target ABHOR (2/5839), score 941 -> 834
considered guess VARUS (5390/5839), target ABIDE (3/5839), score 941 -> 1322
considered guess CRIBS (1109/5839), target ABHOR (2/5839), score 942 -> 786
considered guess CRIBS (1109/5839), target ABLED (4/5839), score 942 -> 1402
considered guess FADGE (1612/5839), target ABHOR (2/5839), score 942 -> 1824
considered guess FEUDS (1693/5839), target ABHOR (2/5839), score 942 -> 769
considered guess FEUDS (1693/5839), target ABLED (4/5839), score 942 -> 859
considered guess FEUDS (1693/5839), target ABLER (5/5839), score 942 -> 1387
considered guess HAEMS (2236/5839), target ABLES (6/5839), score 942 -> 383
considered guess HAEMS (2236/5839), target ABMHO (7/5839), score 942 -> 235
considered guess HAEMS (2236/5839), target ABOIL (10/5839), score 942 -> 1418
considered guess MAKOS (3073/5839), target ABIDE (3/5839), score 942 -> 1418
considered guess NEVUS (3400/5839), target ABHOR (2/5839), score 942 -> 628
considered guess NEVUS (3400/5839), target ABIDE (3/5839), score 942 -> 1619
considered guess NEXUS (3404/5839), target ABHOR (2/5839), score 942 -> 654
considered guess NEXUS (3404/5839), target ABIDE (3/5839), score 942 -> 1670
considered guess NOIRS (3434/5839), target ABLED (4/5839), score 942 -> 473
considered guess NOIRS (3434/5839), target ABLER (5/5839), score 942 -> 1189
considered guess VINAS (5435/5839), target ABHOR (2/5839), score 942 -> 1352
considered guess WORTH (5688/5839), target ABHOR (2/5839), score 942 -> 144
considered guess WORTH (5688/5839), target ABIDE (3/5839), score 942 -> 1362
considered guess DARBS (1205/5839), target ACING (24/5839), score 943 -> 1294
considered guess DUROS (1498/5839), target ABIDE (3/5839), score 943 -> 1424
considered guess GIRLS (2025/5839), target ABHOR (2/5839), score 943 -> 1438
considered guess GRINS (2156/5839), target ABHOR (2/5839), score 943 -> 1445
considered guess QUADS (4008/5839), target ABHOR (2/5839), score 943 -> 1565
considered guess BARDS (320/5839), target ACIDS (22/5839), score 944 -> 202
considered guess BARDS (320/5839), target ACING (24/5839), score 944 -> 1282
considered guess BATED (341/5839), target ABLED (4/5839), score 944 -> 13
considered guess BATED (341/5839), target ABLER (5/5839), score 944 -> 163
considered guess BATED (341/5839), target ABORT (11/5839), score 944 -> 214
considered guess BATED (341/5839), target ACHED (20/5839), score 944 -> 136
considered guess BATED (341/5839), target ACHES (21/5839), score 944 -> 694
considered guess BATED (341/5839), target ACING (24/5839), score 944 -> 1534
considered guess BLOCS (493/5839), target ABHOR (2/5839), score 944 -> 662
considered guess BLOCS (493/5839), target ABIDE (3/5839), score 944 -> 1517
considered guess LARES (2791/5839), target ABLER (5/5839), score 944 -> 62
considered guess LARES (2791/5839), target ABLES (6/5839), score 944 -> 52
considered guess LARES (2791/5839), target ABMHO (7/5839), score 944 -> 806
considered guess LARES (2791/5839), target ABRIS (14/5839), score 944 -> 349
considered guess LARES (2791/5839), target ABUSE (15/5839), score 944 -> 416
considered guess LARES (2791/5839), target ABUTS (16/5839), score 944 -> 947
considered guess TOWEL (5143/5839), target ABHOR (2/5839), score 944 -> 1622
considered guess YEUKS (5759/5839), target ABHOR (2/5839), score 944 -> 668
considered guess YEUKS (5759/5839), target ABIDE (3/5839), score 944 -> 1641
considered guess FETID (1689/5839), target ABHOR (2/5839), score 945 -> 1000
considered guess FRAYS (1869/5839), target ABHOR (2/5839), score 945 -> 885
